Ссылка,Цена,Количество комнат,Тип дома,Год постройки,Этаж,Этажность,"Площадь, м2",Балкон,Санузел,Потолки,Квартира мебелирована,Состояние квартиры,Район
https://krisha.kz//a/show/687691692,29565120.0,2.0,монолитный,2024.0,,,49.44,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/691350487,48000000.0,3.0,монолитный,2016.0,2.0,9.0,113.0,,,3.0,,среднее, Есильский р-н
https://krisha.kz//a/show/691161106,31500000.0,2.0,монолитный,2019.0,3.0,6.0,65.0,балкон,,3.3,,хорошее, Алматы р-н
https://krisha.kz//a/show/692276658,96519120.0,3.0,монолитный,2023.0,,,129.73,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/678611559,16965000.0,2.0,монолитный,2023.0,,,48.75,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/689338312,54068630.0,3.0,монолитный,2023.0,,,108.79,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/692447704,9500000.0,2.0,кирпичный,1985.0,2.0,5.0,22.0,,,2.7,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/684222781,35000000.0,3.0,кирпичный,2008.0,2.0,10.0,81.5,балкон,,2.75,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/689190777,54701650.0,3.0,монолитный,2022.0,,,100.37,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/665869687,43647010.0,3.0,монолитный,2024.0,,,94.27,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/690927903,36500000.0,3.0,кирпичный,2018.0,5.0,8.0,65.3,балкон,совмещенный,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/690720525,41565060.0,2.0,монолитный,2024.0,,,62.41,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/691297714,31800000.0,2.0,монолитный,2011.0,7.0,9.0,85.0,балкон,совмещенный,2.8,,хорошее, Алматы р-н
https://krisha.kz//a/show/690750328,37000000.0,3.0,кирпичный,2018.0,9.0,13.0,98.0,,,2.7,,, Сарыарка р-н
https://krisha.kz//a/show/691618158,194000000.0,4.0,монолитный,2022.0,1.0,19.0,156.0,,,3.0,,, Есильский р-н
https://krisha.kz//a/show/669359196,28848330.0,1.0,монолитный,2024.0,,,47.37,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/665990363,40407720.0,3.0,монолитный,2023.0,,,81.32,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/669874614,38700000.0,3.0,монолитный,2023.0,,,86.0,,2 с/у и более,,,, Алматы р-н
https://krisha.kz//a/show/692205535,34685629.0,3.0,кирпичный,2024.0,,,89.62,,раздельный,,,, Сарыарка р-н
https://krisha.kz//a/show/691961888,28490000.0,3.0,кирпичный,2023.0,,,77.0,,раздельный,,,, Алматы р-н
https://krisha.kz//a/show/691592475,11685600.0,2.0,кирпичный,2025.0,,,48.69,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/691865569,38000000.0,3.0,монолитный,2019.0,5.0,13.0,90.8,балкон,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/675496672,42862860.0,2.0,монолитный,2023.0,,,86.07,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/689864940,30168600.0,2.0,монолитный,2024.0,,,71.83,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/689253110,22137400.0,2.0,монолитный,2024.0,,,65.11,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/689288587,24392105.0,2.0,монолитный,2024.0,,,52.94,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/689144275,138740000.0,5.0,монолитный,2023.0,,,198.2,,2 с/у и более,,,, Алматы р-н
https://krisha.kz//a/show/688589235,32455800.0,3.0,монолитный,2024.0,,,93.6,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/688421096,17211500.0,2.0,кирпичный,2024.0,,,59.35,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/687985245,19359000.0,1.0,монолитный,2024.0,,,43.02,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/687325737,42995000.0,3.0,кирпичный,2024.0,,,85.99,,,,,, Нура р-н
https://krisha.kz//a/show/687014858,25176000.0,2.0,монолитный,2024.0,,,62.94,,,,,, Нура р-н
https://krisha.kz//a/show/686616905,38875738.0,3.0,монолитный,2024.0,,,85.79,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/685220150,32252000.0,3.0,монолитный,2024.0,,,73.3,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/685145999,28679000.0,3.0,монолитный,2023.0,,,84.35,,2 с/у и более,,,, Алматы р-н
https://krisha.kz//a/show/685378116,34436000.0,3.0,монолитный,2024.0,,,86.09,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/683999318,16610400.0,2.0,кирпичный,2024.0,,,61.52,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/682920205,23904000.0,3.0,кирпичный,2024.0,,,74.7,,2 с/у и более,,,,
https://krisha.kz//a/show/683962798,43000000.0,3.0,монолитный,2023.0,,,85.1,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/681844951,29800000.0,1.0,монолитный,2023.0,,,45.9,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/686605945,26685000.0,2.0,монолитный,2022.0,,,59.3,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/679004701,23324400.0,1.0,монолитный,2022.0,,,40.92,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/678477507,40557200.0,3.0,кирпичный,2023.0,,,98.92,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/685528666,20000000.0,2.0,монолитный,2023.0,,,56.0,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/677885332,19888000.0,1.0,монолитный,2022.0,,,45.2,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/686087379,27716000.0,3.0,монолитный,2022.0,,,66.8,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/691696184,80000000.0,3.0,монолитный,2007.0,9.0,9.0,104.1,несколько балконов или лоджий,,3.0,,хорошее, Нура р-н
https://krisha.kz//a/show/692565270,16500000.0,1.0,монолитный,2011.0,9.0,9.0,38.0,,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/692471827,41000000.0,3.0,монолитный,2006.0,6.0,14.0,73.0,,,3.0,,хорошее, Нура р-н
https://krisha.kz//a/show/689828414,51000000.0,2.0,монолитный,2006.0,1.0,15.0,98.0,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/676685286,17033078.0,1.0,монолитный,2024.0,,,41.6,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/692312001,29000000.0,1.0,монолитный,2023.0,4.0,22.0,43.0,,,3.0,,хорошее, Нура р-н
https://krisha.kz//a/show/685899504,22200000.0,1.0,монолитный,2020.0,3.0,8.0,43.0,лоджия,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/691985580,119999999.0,4.0,кирпичный,2019.0,5.0,9.0,154.0,балкон и лоджия,,3.3,,хорошее, Есильский р-н
https://krisha.kz//a/show/684829444,30358500.0,3.0,кирпичный,2023.0,,,82.05,,раздельный,,,, Алматы р-н
https://krisha.kz//a/show/666614744,45000000.0,3.0,монолитный,2019.0,5.0,15.0,90.0,лоджия,,2.8,,хорошее, Алматы р-н
https://krisha.kz//a/show/689818699,70000000.0,4.0,монолитный,2006.0,1.0,15.0,146.0,несколько балконов или лоджий,раздельный,3.0,,, Есильский р-н
https://krisha.kz//a/show/673847137,34216000.0,2.0,монолитный,2023.0,,,75.2,,раздельный,,,, Алматы р-н
https://krisha.kz//a/show/688974505,57000000.0,2.0,кирпичный,2022.0,3.0,8.0,70.0,балкон,,3.3,,хорошее, Алматы р-н
https://krisha.kz//a/show/690970861,25500000.0,2.0,,2023.0,7.0,9.0,40.0,лоджия,совмещенный,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/673232346,29100000.0,2.0,монолитный,2022.0,,,77.6,,2 с/у и более,,,, Алматы р-н
https://krisha.kz//a/show/673201590,20313600.0,2.0,монолитный,2024.0,,,63.48,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/685031012,23000000.0,2.0,кирпичный,2009.0,1.0,6.0,65.0,,совмещенный,2.7,,, Алматы р-н
https://krisha.kz//a/show/686220819,39947215.0,3.0,монолитный,2023.0,,,97.79,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/679920210,24500000.0,1.0,кирпичный,2019.0,3.0,10.0,38.0,лоджия,совмещенный,3.0,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/686362984,25900000.0,2.0,кирпичный,2022.0,8.0,10.0,46.0,лоджия,совмещенный,3.0,,, Есильский р-н
https://krisha.kz//a/show/692238725,21000000.0,1.0,монолитный,2019.0,5.0,10.0,46.0,балкон,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/666337439,19464900.0,3.0,монолитный,2022.0,,,84.63,,2 с/у и более,,,,
https://krisha.kz//a/show/691067122,31000000.0,2.0,кирпичный,2021.0,4.0,16.0,62.0,,,2.7,,, Есильский р-н
https://krisha.kz//a/show/665712221,33835200.0,2.0,монолитный,2023.0,,,74.2,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/683951676,21000000.0,2.0,иное,2023.0,5.0,9.0,58.0,лоджия,,,,свободная планировка, Есильский р-н
https://krisha.kz//a/show/690309869,30000000.0,3.0,кирпичный,2008.0,9.0,14.0,77.0,балкон,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/692346292,19000000.0,1.0,иное,2013.0,1.0,7.0,44.0,лоджия,,2.7,,среднее, Есильский р-н
https://krisha.kz//a/show/691596278,34500000.0,2.0,кирпичный,2015.0,8.0,8.0,60.8,лоджия,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/673555428,57000000.0,4.0,кирпичный,2000.0,4.0,5.0,143.6,несколько балконов или лоджий,2 с/у и более,2.85,,хорошее, р-н Байконур
https://krisha.kz//a/show/692610111,45000000.0,3.0,монолитный,2009.0,1.0,17.0,101.5,лоджия,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/692559987,35000000.0,3.0,кирпичный,2003.0,3.0,5.0,90.0,несколько балконов или лоджий,раздельный,3.0,,хорошее, Алматы р-н
https://krisha.kz//a/show/692381362,47500000.0,3.0,монолитный,2016.0,8.0,18.0,103.1,несколько балконов или лоджий,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/672592940,56500000.0,4.0,кирпичный,2020.0,6.0,8.0,104.0,,,2.7,,, Есильский р-н
https://krisha.kz//a/show/692220208,35000000.0,3.0,монолитный,2008.0,5.0,9.0,95.0,,,,,, р-н Байконур
https://krisha.kz//a/show/690811879,31499000.0,3.0,монолитный,2022.0,6.0,9.0,94.0,балкон,раздельный,2.7,,, Алматы р-н
https://krisha.kz//a/show/667273307,18100000.0,1.0,монолитный,2018.0,9.0,9.0,30.0,лоджия,совмещенный,2.8,,хорошее,
https://krisha.kz//a/show/668486777,18000000.0,1.0,монолитный,2018.0,9.0,9.0,31.0,,совмещенный,2.7,,, Алматы р-н
https://krisha.kz//a/show/677757189,18100000.0,1.0,монолитный,2018.0,9.0,9.0,30.0,лоджия,совмещенный,2.7,,хорошее,
https://krisha.kz//a/show/692409896,21900000.0,1.0,монолитный,2019.0,1.0,24.0,39.0,лоджия,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/692088523,46000000.0,3.0,кирпичный,2016.0,4.0,8.0,87.0,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/682321381,150000000.0,4.0,монолитный,2016.0,7.0,7.0,153.0,,,3.5,,хорошее, Есильский р-н
https://krisha.kz//a/show/692541145,29000000.0,2.0,монолитный,2009.0,8.0,16.0,65.0,балкон,совмещенный,2.8,,хорошее, Алматы р-н
https://krisha.kz//a/show/676333408,49500000.0,3.0,кирпичный,2020.0,3.0,9.0,70.0,лоджия,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/691907618,17000000.0,2.0,монолитный,2024.0,1.0,17.0,64.43,,,2.85,,черновая отделка, Алматы р-н
https://krisha.kz//a/show/692579444,21000000.0,1.0,кирпичный,2021.0,,,39.0,,,,,, Есильский р-н
https://krisha.kz//a/show/692565564,8700000.0,1.0,кирпичный,2009.0,2.0,5.0,22.0,,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/692473058,18500000.0,1.0,панельный,2018.0,5.0,9.0,36.0,лоджия,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/688217131,29000000.0,2.0,монолитный,2011.0,2.0,12.0,76.0,лоджия,,,,среднее, Есильский р-н
https://krisha.kz//a/show/688788415,9990000.0,1.0,кирпичный,2018.0,4.0,5.0,26.2,,совмещенный,3.0,,, Алматы р-н
https://krisha.kz//a/show/691868377,39500000.0,3.0,монолитный,2008.0,5.0,14.0,87.0,балкон и лоджия,,2.8,,среднее,
https://krisha.kz//a/show/690337162,43999000.0,3.0,монолитный,2019.0,6.0,12.0,75.0,,,,,, Есильский р-н
https://krisha.kz//a/show/682767062,29000000.0,2.0,иное,2018.0,4.0,24.0,54.5,лоджия,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/692122418,21800000.0,2.0,кирпичный,2005.0,2.0,9.0,53.0,,,,,хорошее, Алматы р-н
https://krisha.kz//a/show/691653577,74000000.0,4.0,монолитный,2016.0,2.0,18.0,119.0,,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/686970076,18000000.0,1.0,монолитный,2016.0,1.0,13.0,44.0,балкон,,2.7,,хорошее, р-н Байконур
https://krisha.kz//a/show/692589038,33000000.0,2.0,кирпичный,2019.0,3.0,7.0,58.0,,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/692189080,26500000.0,1.0,монолитный,2019.0,1.0,12.0,37.6,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/692482098,65000000.0,3.0,кирпичный,2020.0,2.0,9.0,90.0,,,3.0,,, Есильский р-н
https://krisha.kz//a/show/691967550,17500000.0,1.0,кирпичный,2014.0,4.0,9.0,42.1,балкон,совмещенный,,,хорошее, Алматы р-н
https://krisha.kz//a/show/688940606,30000000.0,1.0,монолитный,2019.0,5.0,9.0,39.0,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/689949127,19000000.0,3.0,панельный,1976.0,3.0,5.0,64.0,,,2.5,,среднее, Сарыарка р-н
https://krisha.kz//a/show/692519486,28900000.0,2.0,монолитный,2023.0,7.0,17.0,52.0,,,,,, Есильский р-н
https://krisha.kz//a/show/692546821,20500000.0,2.0,кирпичный,2023.0,1.0,12.0,45.0,лоджия,,2.8,,хорошее, Алматы р-н
